id,keep,title
26390,t,San Diego Littoral Cell CRSMP Receiver Sites 2009
26391,t,San Diego Region Nearshore Coastal Zone Seafloor Substrate
26392,t,San Francisco Littoral Cell CRSMP Pinniped Haul-Out Sites 2011
26393,t,San Diego Littoral Cell CRSMP Potential Offshore Borrow Areas 2009
26394,t,San Diego Littoral Cell CRSMP Upland Sand Source Sites 2009
26395,t,Santa Barbara Littoral Cell CRSMP Offshore Sand Sources 2009
26396,t,Eureka Littoral Cell CRSMP Humboldt Bay Mean Monthly Maximum Water Elevation 2011
26397,t,Eureka Littoral Cell CRSMP Humboldt Bay Shoreline Types 2011
26534,t,Orange County Littoral Cell CRSMP Harbor Beach Receiver Sites 2012
26535,t,Orange County Littoral Cell CRSMP Receiver Beaches 2012
26536,t,Orange County Littoral Cell CRSMP Wastewater and Power Plant Discharge Structures
26537,t,California Transmission Lines - Substations
26538,t,State Coastal Conservancy and Ocean Protection Council Project Viewer
27079,t,Mines Online and DOGGR Oil and Gas Online Mapping System
27080,t,Deriving Priority Landscapes for Preventing Wildfire Threat to Ecosystem Health
29924,f,State Lands Commission School Lands 2012
30741,t,CalAtlas Imagery Download Tool
31155,t,California Watershed Hydrologic Units
35705,t,California Important Farmland Finder
36905,t,California NAIP Product Documentation
37839,t,2010 Kern County One Foot Color Aerial Imagery
38519,t,Army Corps Reconn Study
38520,t,An environmental evaluation of the Bolsa Chica area
38522,t,Bolsa Chica:its  history from prehistoric times to the present
38660,t,BCDC Major Permits
38798,t,BCDC Minor Permits
38799,t,BCDC Bay Trail Alignment 2009
38800,t,Suisun Marsh Primary Management Area
38801,t,Suisun Marsh Secondary Management Area
38937,t,California Tahoe Conservancy Home page
39625,t,"CDFW Map Services (NAIP and other Aerial Imagery, Topo Maps, etc.)"
39766,t,NAIP 2005 California Imagery for Download
42823,t,Vegetation - Eastern Sacramento Valley [ds777]
43506,t,Sonoma Ecology Center Website
43507,t,Sonoma Ecology Center Sonoma Valley Knowledge Base
43508,t,Sonoma Ecology Center Northern California Arundo Distribution Data
44757,t,CSMW Coastal Sediment Master Plan Spatial Data Database
44760,t,DBW California Beach Restoration Study
44762,t,DBW Boating Safety Reports
44765,t,DOGGR Online Well Record Search
44766,t,DOGGR Projection/Injection Database
44768,t,DOGGR FTP Site
44899,t,SLU projects March 2013
45312,t,FMMP Important Farmland Data Availability
45313,t,FMMP FTP Site
45314,t,CGS Publications Database
45315,t,CGS Library Catalog
45318,t,CGS 2010 Geologic Map of California
45319,t,CGS 2010 Fault Activity Map of California
45321,t,DFW California Natural Diversity Database (CNDDB)
45322,t,DFW California Wildlife Habitat Relationships (CWHR)
45323,t,DFW Vegetation Classification and Mapping Program (VegCAMP)
45325,t,DFW Automated License Data System (ALDS)
45326,t,Recreational Fisheries Information Network (RecFIN)
45465,t,Mono County Wetlands
45466,t,Town of Mammoth Lakes Parks
45467,t,Mono Lakes
45468,t,Mono Streams
45469,t,Mono County Well Systems
45470,t,Mono County Scenic Combining Districts
45473,t,DFW Habitat Tracking and Reporting (HabiTrak) - Map Viewer
45474,t,DFW Passage Assessment Database (PAD)
45475,t,DFW Passage Assessment Database - Map Viewer
45480,t,FRAP 2010 Assessment Priority Landscapes Mapper
45481,t,FRAP Forest Practice Watershed Mapper
45482,t,FRAP California Fire Economics Simulator (CFES2)
45483,t,FRAP State Responsibility Area (SRA) Viewer
45484,t,FRAP Development Effects on Wildlife in Oak Woodland (DEWOW)
45485,t,FRAP Very High Fire Hazard Severity Zone Maps
45486,t,FRAP Historical Climate Data for State Forests
45487,t,State Parks - Park Planner's Toolbox
45488,t,State Parks - California Historical Resources
45489,t,DWR California Data Exchange Center (CDEC)
45490,t,DWR California Irrigation Management Information System (CIMIS)
45492,t,DWR Water Data Library (WDL)
45493,t,DWR Interagency Ecological Program (IEP) Data and Metadata Access
45494,t,DWR Integrated Water Resources Information System (IWRIS)
45495,t,DWR Land and Water Use Data Collections
45496,t,DWR Groundwater Information Center
45497,t,DWR State Water Project Monthly Operations Data
45498,t,DWR Delta Levees GIS System
45499,t,DWR Water Plan Information Exchange (Water PIE)
45500,t,"California Coastal Commission Publications, Data and Maps"
45501,t,California Coastal Conservancy - Coast & Ocean Online Archive
45502,t,CEC Energy Maps of California
45503,t,California State Lands Commission Information Page
45504,t,Central Valley Flood Protection Board Maps
45506,t,WCB Project Map
45507,t,California Tahoe Conservancy Interactive Project Map
45508,t,Santa Monica Mountains Conservancy Press Releases
45509,t,SNC Searchable Grants Database
45510,t,Delta Stewardship Council - Search the DSC Website
46652,t,"Pisces, UC Davis"
46653,t,Sierra Nevada Meadows Data Clearinghouse
55722,f,AMBAG Region City Boundaries
55725,t,USBR Water Districts 2012
55752,f,Medical Service Study Areas Detail
55753,f,Primary Care Shortage Areas
55754,f,COOP Dashboard
55824,t,California Augmented Multisource Landcover Map
55857,t,Salinas Drainage System
55862,t,Henry Coe State Park Imagery
55867,t,Kelp Canopy Map Data - 1999 - California Coast
55870,t,Sonoma County Greenbelts and Scenic Hillsides Map
55871,t,Sonoma County Recreation and Education Map
55872,t,"Sonoma County Water, Wildlife and Natural Areas Map"
55873,t,WCB Homepage
55874,t,Kelp Canopy Map Data - 2002 - California Coast
55876,t,Kelp Canopy Map Data - 2003 - California Coast
55879,t,GNIS Dataset: Arroyo
55880,t,GNIS Dataset: Area
55881,t,GNIS Dataset: Arch
55882,f,GNIS Dataset: Airports
55883,f,GNIS Dataset: Building
55884,f,GNIS Dataset: Bridges
55885,t,GNIS Dataset: Bend
55886,t,GNIS Dataset: Beach
55887,t,GNIS Dataset: Basin
55888,t,GNIS Dataset: Bay
55889,t,GNIS Dataset: Bar
55890,f,GNIS Dataset: Crossing
55891,t,GNIS Dataset: Crater
55892,t,GNIS Dataset: Cliff
55893,f,GNIS Dataset: Civil
55894,f,GNIS Dataset: Church
55895,t,GNIS Dataset: Channel
55896,f,GNIS Dataset: Census
55897,f,GNIS Dataset: Cemetery
55898,t,GNIS Dataset: Canal
55899,t,GNIS Dataset: Cape
55900,t,GNIS Dataset: Gut
55901,t,GNIS Dataset: Glacier
55902,t,GNIS Dataset: Forest
55903,t,GNIS Dataset: Flat
55904,t,GNIS Dataset: Falls
55905,t,GNIS Dataset: Dam
55906,t,GNIS Dataset: Gap
55907,f,GNIS Dataset: Hospital
55908,t,GNIS Dataset: Island
55909,t,GNIS Dataset: Isthmus
55910,t,GNIS Dataset: Lake
55911,t,GNIS Dataset: Lava
55912,t,GNIS Dataset: Levee
55913,f,GNIS Dataset: Locale
55914,t,GNIS Dataset: Harbor
55915,t,GNIS Dataset: Reservoir
55916,t,GNIS Dataset: Reserve
55917,t,GNIS Dataset: Rapids
55918,t,GNIS Dataset: Range
55919,f,GNIS Dataset: Post Office
55920,f,GNIS Dataset: Populated Place
55921,t,GNIS Dataset: Plain
55922,f,GNIS Dataset: Military
55923,t,GNIS Dataset: Mine
55924,f,GNIS Dataset: National File
55926,t,GNIS Dataset: Park
55927,t,GNIS Dataset: Pillar
55928,f,Tiger - Major Roads
55929,f,Tiger - Rail Roads
55930,t,GNIS Dataset: Ridge
55931,f,GNIS Dataset: School
55932,t,GNIS Dataset: Sea
55933,t,GNIS Dataset: Slope
55934,t,GNIS Dataset: Spring
55935,t,GNIS Dataset: Stream
55936,t,GNIS Dataset: Summit
55937,t,GNIS Dataset: Swamp
55938,t,GNIS Dataset: Woods
55939,t,GNIS Dataset: Well
55940,t,GNIS Dataset: Valley
55941,f,GNIS Dataset: Unknown
55942,f,GNIS Dataset: Tunnel
55943,t,GNIS Dataset: Trail
55944,f,GNIS Dataset: Tower
55945,t,Delta Vision: Agricultural Drainage Returns in the Legal Delta
55946,t,Delta Vision: Agriculture
55947,t,Delta Vision: Boat Launches
55948,t,Delta Vision: Bridges Delta
55949,t,Delta Vision: Conservation Lands
55950,t,Delta Vision: Deep Water Ship Channels
55951,t,Delta Vision: Delta and Suisun Primary Zone
55954,t,Delta Vision: Delta and Suisun Secondary Zone
55955,t,Delta Vision: Delta Marsh Watersheds
55956,t,Delta Vision: Delta Subsidence
55957,t,Delta Vision: Elevation
55958,t,Delta Vision: Ferry
55959,t,"Delta Vision: Gas, Oil Production Fields "
55960,t,Delta Vision: Historic Inundation Islands
55961,t,Delta Vision: Land Use
55962,t,Delta Vision: Legal Delta
55963,t,Delta Vision: Legal Delta and Suisun Boundary
55964,t,Delta Vision: Local Flood District Delta Marsh Active
55965,t,Delta Vision: Major Diversions Delta
55966,t,Delta Vision: Managed Lands
55967,t,Delta Vision: Mokelumne Aqueduct Pipe
55968,t,Delta Vision: Parks
55970,t,Delta Vision: Population Growth by County
55971,t,Delta Vision: Protected Lands
55972,t,Delta Vision: Railroads
55973,t,Delta Vision: Planning and Zoning
55974,t,Delta Vision: Suisun Border
55975,t,Delta Vision: Suisun Subsidence No Delta Overlap
55976,t,Delta Vision: Traffic Flows
55977,t,Delta Vision: Urban Area FMMP 2004
55978,t,California Ocean
55979,t,California Department of Fish and Wildlife (CDFW) Regions
55980,t,California Department of Fish and Wildlife (CDFW) Owned and Operated Lands
64381,t,SAWPA Mapping and Data Tools for the Santa Ana Watershed
64382,t,County View - Ventura County GIS
64383,t,Sacramento River Maps 1909
64384,t,Sacramento River Maps 1923
64385,t,Southern California Coastal Water Research Project Geoportal
64387,t,Vegetation - Eastern Sacramento Valley [ds777]
64390,t,Butte County Commercial Footprints
64391,t,California Seafloor Mapping Project - Data Access Catalog
64393,t,Kelp Canopy Map Data - 2004 - California Coast
64394,t,Kelp Canopy Map Data - 2005 - California Coast
64395,t,Kelp Canopy Map Data - 2006 - California Coast
64396,t,Kelp Canopy Map Data - 2008 - California Coast
64397,t,Kelp Canopy Map Data - 2009 - California Coast
64398,t,Kelp Canopy Map Data - 2011 - California Coast
64399,t,Marine Protected Areas - California State
64400,t,Marine Life Refuges
64401,t,State Waters Jurisdiction - California
64402,t,Marine Protected Areas - Channel Islands Federal Extension
64403,t,Aquaculture Lease Parcels
64404,t,Halibut Trawl Grounds
64405,t,Historic DWR Publications
64406,t,"Multibeam Bathymetry and Backscatter Data: Northeastern Channel Islands Region, Southern California"
64407,t,Lake Tahoe Data Clearinghouse
64408,t,"Multibeam Mapping of the Los Angeles, California Margin"
64417,t,Santa Cruz County Land Use Shapefiles and Geodatabase
64419,t,Santa Cruz County Biotic Reports
64420,t,Santa Cruz County Biotic Geodatabase
64421,t,Santa Cruz County Agricultural Resource Area
64423,t,Santa Cruz County Grasslands
64423,t,Santa Cruz County Grasslands
64424,t,Santa Cruz County Riparian Woodlands
64424,t,Santa Cruz County Riparian Woodlands
64425,t,Santa Cruz County Sand Hill
64426,t,Santa Cruz County Special Forest
64426,t,Santa Cruz County Special Forest
64427,t,Santa Cruz County Timber Resources
64427,t,Santa Cruz County Timber Resources
64428,t,Santa Cruz County Zayante Soils
64430,t,Santa Cruz County Cultural Spatial Data
64431,t,Santa Cruz County GeoPhysical Spatial Data
64432,t,Santa Cruz County Hydrography Spatial Data
64436,t,Restoration Project Monitoring Reports
64438,t,Urban Area Imagery: Delta
64439,t,Urban Area Imagery: Los Angeles
64440,t,Urban Area Imagery: Modesto
64441,t,Urban Area Imagery: Riverside San Bernardino
64442,t,Urban Area Imagery: Sacramento
64443,t,Urban Area Imagery: San Diego
64444,t,Urban Area Imagery: San Francisco Oakland
64445,t,Urban Area Imagery: Stockton
64446,t,California Recreational Fisheries Survey - CRFS
64447,f,Santa Cruz County Building Inspection Areas
64454,f,Marin County City Polygon
64460,f,Marin County Community Polygon
64461,f,Marin County Boundary Land
64462,f,Marin County Boundary (Legal)
64463,f,Marin County Parcel
64464,f,Marin County Roads
64466,t,Central Valley Project: Canals
64467,t,Central Valley Project Information
64468,t,Facilities - Facility locations USBR Mid-Pacific Region
64470,f,Santa Cruz County Administrative GIS Layers
64471,t,Santa Cruz County Cadastral GIS Layers
64472,f,Santa Cruz County Service Area GIS Layers
64474,t,Santa Cruz County Emergency Management GIS Layers
64475,t,Santa Cruz County Facilities GIS Layers
64479,t,Santa Cruz County Jurisdictional GIS Layers
64480,t,Santa Cruz County Land Use GIS Layers
64484,t,Significant Natural Areas 1996
64485,t,Biodiversity Mangement Area Selection (BMAS) Model Layer-North
64486,t,Compilation of Significant Natural Areas Cultural
64487,t,Compilation of Significant Natural Areas Ecological
64488,t,Compilation of Significant Natural Areas Geological
64489,t,El dorado National Forest Cultural Significant Natural Areas
64490,t,El Dorado National Forest Geological Significant Natural Areas
64491,t,El dorado National Forest L&RMP Land Suitability Class (grid)
64492,t,El Dorado National Forest Late-successional/old growth
64493,t,El Dorado National Forest Near Natural Back Country
64494,t,Inyo National Forest Cultural Significant Natural Areas
64495,t,Inyo National Forest Ecological Significant Natural Areas
64496,t,Inyo National Forest Geologic Significant Natural Areas
64497,t,Inyo National Forest L&RMP Land Suitability Class (Grid)
64498,t,Inyo National Forest Late-successional/old growth
64499,t,Inyo National Forest Near Natural Back Country
64500,t,Lake Tahoe Basin Management Unit Ecological
64501,t,Lake Tahoe Basin Management Unit Geological
64502,t,Lake Tahoe Basin Management Unit L&RMP Land Suitability Class (grid)
64503,t,Lake Tahoe Basin Management Unit Late-successional/old growth
64504,t,Lake Tahoe Basin Management Unit Near Natural Back Country
64505,t,Lake Tahoe Basin Management Unit Quad Boundaries
64506,t,Lassen National Forest Cultural
64507,t,Lassen National Forest Ecological
64508,t,Lassen National Forest Geological
64509,t,Lassen National Forest L&RMP Land Suitability Class (Grid)
64510,t,Lassen National Forest Late-successional/old growth
64511,t,Lassen National Forest Near Natural Back Country
64512,t,Modoc National Forest L&RMP Land Suitability Class (Grid)
64513,t,Modoc National Forest Late-successional/old growth
64514,t,Modoc National Forest Near Natural Back Country
64515,t,Modoc National Forest Ranger Districts and Compartments
64516,t,Plumas National Forest L&RMP Land Suitability Class (Grid)
64517,t,Plumas National Forest Late-successional/old growth
64518,t,Sequoia National Forest L&RMP Land Suitability Class (Grid)
64519,t,Plumas National Forest Near Natural Back Country
64520,t,Sequoia National Forest Near Natural Back Country
64521,t,Sequoia National Forest Northern Portion Cultural
64522,t,Sequoia National Forest Northern Portion Ecological
64523,t,Sequoia National Forest Northern Portion Geological
64524,t,Sequoia National Forest Southern Portion Cultural
64525,t,Sequoia National Forest Southern Portion Ecological
64526,t,Sequoia National Forest Southern Portion Geological
64527,t,Sequoia Kings Canyon National Park Digital Elevation Model
64528,t,Sequoia Kings Canyon National Park Ecological
64529,t,Sequoia Kings Canyon National Park Geological
64530,t,Sequoia-Kings Canyon National Park Late-Succesion/Old Growth
64531,t,Sierra National Forest Cultural
64532,t,Sierra National Forest Ecological
64533,t,Sierra National Forest Geological
64534,t,Sierra National Forest L&RMP Land Suitability Class (Grid)
64535,t,Sierra National Forest Late-Succession/Old Growth
